gene	cluster	avg_log2FC	pct.1	pct.2	pct_diff	p_val	p_val_adj
Nsf	10	0.836107334298283	0.842	0.684	0.158	9.73731857740609e-44	3.14369330271556e-39
Otud7a	10	0.832163589441231	0.857	0.667	0.19	4.29786931506588e-37	1.38756710836902e-32
Nectin3	10	0.830871403875617	0.444	0.095	0.349	1.39819737873877e-85	4.51408023725812e-81
Gpm6a	10	0.826077558015977	0.892	0.776	0.116	5.22727476847943e-46	1.68762565900359e-41
Aff2	10	0.823774150124822	0.749	0.548	0.201	6.64744489570039e-35	2.14612758457687e-30
Sgcd	10	0.820754544604253	0.695	0.525	0.17	3.13800071206497e-21	1.01310352989017e-16
Chd7	10	0.820666559807062	0.401	0.086	0.315	5.59428670535394e-77	1.80611546282352e-72
Ndst3	10	0.819711392748733	0.344	0.074	0.27	1.53277665220877e-63	4.94856942165601e-59
Ptn	10	0.814408827140145	0.57	0.364	0.206	3.91969378185234e-28	1.26547313747103e-23
Arhgef26	10	0.811910817739445	0.384	0.035	0.349	6.93837916175052e-164	2.24005571237115e-159
Scn1a	10	0.805663914800634	0.828	0.699	0.129	2.42829589040299e-39	7.83975328216606e-35
Gm20713	10	0.797876282180534	0.287	0.023	0.264	2.34717250568493e-133	7.57784643460379e-129
Cdh4	10	0.79607221023179	0.398	0.086	0.312	2.39233857942947e-73	7.72366510368805e-69
Lncenc1	10	0.775974741859033	0.401	0.075	0.326	1.26475611569117e-86	4.08326511950893e-82
Spats2l	10	0.775111156275888	0.584	0.352	0.232	7.17832857689445e-31	2.31752338105037e-26
Nap1l5	10	0.772575269386868	0.738	0.61	0.128	1.34843679164139e-23	4.35342818181422e-19
Vsnl1	10	0.768661263974791	0.695	0.492	0.203	5.44483548152232e-30	1.75786513520948e-25
Gm43154	10	0.76563313748332	0.326	0.043	0.283	6.17057433977858e-99	1.99216992559752e-94
Insyn2b	10	0.765161869870612	0.373	0.036	0.337	4.05673194026376e-151	1.30971590691416e-146
Gm45341	10	0.758821137162728	0.452	0.225	0.227	3.72690193397143e-27	1.20323028938268e-22
Grik1	10	0.758095400081459	0.946	0.768	0.178	1.09594746508183e-38	3.53826639101669e-34
Eepd1	10	0.757463291061691	0.376	0.054	0.322	1.92283823485976e-107	6.20788324124474e-103
Gramd1b	10	0.756976847673376	0.749	0.608	0.141	1.20019382494074e-29	3.87482576382117e-25
Htr4	10	0.752622371679813	0.369	0.051	0.318	1.30815471323733e-105	4.22337749168672e-101
Glra3	10	0.750976601659546	0.373	0.068	0.305	8.42739161964802e-79	2.72078338440336e-74
Mtus2	10	0.745676340098724	0.796	0.622	0.174	1.83712357764964e-32	5.93115347044188e-28
Gm14211	10	0.742117695627548	0.462	0.175	0.287	1.00283036820539e-43	3.23763784375111e-39
Sidt1	10	0.73560935759537	0.502	0.214	0.288	7.12310212938661e-38	2.29969352247247e-33
Cftr	10	0.731502712202495	0.645	0.442	0.203	1.57021420515561e-27	5.06943656134489e-23
Gm11418	10	0.727246085132417	0.409	0.129	0.28	1.01901984280586e-46	3.28990556249872e-42
Atp6v0c	10	0.726128469083125	0.789	0.677	0.112	5.0688291139298e-23	1.63647147943223e-18
Fam189a1	10	0.725769678843494	0.394	0.124	0.27	7.51171398600508e-44	2.42515686038174e-39
Rasgef1b	10	0.724086586188404	0.573	0.306	0.267	7.22426840374638e-30	2.33235505414952e-25
Pcdh15	10	0.722569962518629	0.326	0.14	0.186	4.69382959263718e-19	1.51540288398291e-14
Nyap2	10	0.717580298786659	0.86	0.739	0.121	1.07007316265048e-34	3.45473120561706e-30
Grm1	10	0.717522016109935	0.925	0.816	0.109	1.82160003226982e-37	5.88103570418312e-33
Adarb2	10	0.714430010803538	0.563	0.362	0.201	9.82067319948253e-15	3.17060434245294e-10
Fhod3	10	0.712653331970976	0.67	0.462	0.208	8.32927422093127e-29	2.68910618222766e-24
Dock10	10	0.704246236567066	0.724	0.517	0.207	4.82265626967098e-28	1.55699457666328e-23
Plcb1	10	0.703427974153914	0.95	0.774	0.176	1.68107309288721e-30	5.42734448038635e-26
9530036O11Rik	10	0.699085812627746	0.33	0.065	0.265	1.06585023034795e-66	3.44109746867837e-62
Fam135b	10	0.697447981446624	0.885	0.737	0.148	2.41131491337197e-36	7.78493019782141e-32
Kcnh7	10	0.695673233489169	0.928	0.795	0.133	2.38050547926311e-33	7.68546193980095e-29
Gabbr2	10	0.69446450087892	0.839	0.708	0.131	1.29100175528502e-33	4.1679991669377e-29
Gm26713	10	0.692591847540727	0.265	0.085	0.18	1.17743850090276e-27	3.80136020016457e-23
Gm32828	10	0.683994118356323	0.269	0.065	0.204	1.68875334974689e-41	5.45214018965785e-37
Gpr137c	10	0.683521296121474	0.659	0.471	0.188	2.85844167655292e-23	9.22847895275108e-19
Gm37459	10	0.68066300929592	0.323	0.057	0.266	4.61700127321157e-73	1.49059886105636e-68
Slc24a3	10	0.680403601499168	0.871	0.76	0.111	1.57245407496358e-32	5.07666798101991e-28
Pvt1	10	0.675968096694314	0.315	0.031	0.284	5.67135252444044e-127	1.83099616251559e-122
Adamts3	10	0.665767969061704	0.301	0.027	0.274	1.06952889967864e-127	3.45297405261247e-123
Ccnd2	10	0.662768339088467	0.283	0.016	0.267	2.80156695948669e-173	9.04485892870277e-169
Dgkz	10	0.658546234053989	0.502	0.267	0.235	1.02758661685109e-29	3.31756339250375e-25
Aifm3	10	0.65264985490986	0.355	0.103	0.252	7.25234025272212e-45	2.34141805059134e-40
Myo16	10	0.64571695519748	0.373	0.141	0.232	4.25384713671062e-32	1.37335454808702e-27
Cdh9	10	0.644999900154458	0.502	0.344	0.158	4.97262831041063e-15	1.60541305001607e-10
5530401A14Rik	10	0.64076567620108	0.376	0.134	0.242	1.97695535497437e-35	6.38260036353475e-31
Dock2	10	0.640352943399894	0.305	0.033	0.272	3.99107573019989e-110	1.28851879949504e-105
Sgpp2	10	0.639802176054431	0.312	0.036	0.276	9.04368212320932e-106	2.91975277347813e-101
Mob3b	10	0.636613626141115	0.265	0.051	0.214	4.41288489867959e-54	1.42469988953871e-49
Cdh22	10	0.636072486016501	0.495	0.272	0.223	9.61708262287583e-26	3.10487512479546e-21
Sema5b	10	0.635047483315858	0.373	0.159	0.214	3.72200313318786e-26	1.2016487115497e-21
Ldb2	10	0.633269943487	0.272	0.031	0.241	6.27202292994864e-92	2.02492260293392e-87
Nhs	10	0.632830530356543	0.903	0.763	0.14	2.77202282395827e-30	8.94947568714926e-26
Limch1	10	0.630916352627922	0.667	0.533	0.134	7.95316719325994e-20	2.56768002834397e-15
Rgs17	10	0.625462035240841	0.771	0.669	0.102	2.3526034442653e-22	7.59538021981051e-18
Rcan2	10	0.623645273147768	0.703	0.586	0.117	1.04701758655093e-21	3.38029627817969e-17
Tiam1	10	0.622058863434483	0.358	0.065	0.293	2.03371309728438e-77	6.56584273458261e-73
Rasgrf1	10	0.617442552293105	0.785	0.543	0.242	1.10227562811299e-22	3.55869686536278e-18
Calb2	10	0.617128517909081	0.391	0.151	0.24	8.78199628540876e-33	2.83526750074422e-28
Plpp4	10	0.610910592334981	0.247	0.03	0.217	1.0784510949032e-80	3.48177935989499e-76
Itm2b	10	0.61079185916228	0.685	0.581	0.104	7.50394962397555e-19	2.4226501361005e-14
Med12l	10	0.608417774052098	0.799	0.691	0.108	8.72023693566502e-22	2.81532849467945e-17
Gabra3	10	0.605816395080262	0.516	0.348	0.168	3.98357796313909e-17	1.28609814539946e-12
9130410C08Rik	10	0.604714021952017	0.287	0.025	0.262	1.0752346811505e-125	3.47139516809439e-121
Lypd6b	10	0.604339679145541	0.348	0.087	0.261	7.3729931581699e-52	2.38037084111515e-47
Gm7854	10	0.599445726215687	0.455	0.282	0.173	8.58355281505998e-17	2.77120002634211e-12
Kcnc1	10	0.598923783169513	0.505	0.328	0.177	2.4301367485562e-19	7.84569649271369e-15
Lemd1	10	0.597896625841349	0.305	0.058	0.247	4.34165826697005e-61	1.40170437149128e-56
Adgrl2	10	0.597883567694846	0.577	0.36	0.217	3.44227853094492e-21	1.11133962371557e-16
Igsf9b	10	0.594109901038195	0.452	0.261	0.191	6.65955020584976e-20	2.1500357839586e-15
Plxnc1	10	0.593950090834791	0.308	0.054	0.254	2.9227367182424e-69	9.4360554948456e-65
Ajap1	10	0.591934190893508	0.29	0.046	0.244	2.84866768188404e-72	9.19692361096261e-68
Ubap1l	10	0.590529282586176	0.495	0.29	0.205	1.6211935390468e-22	5.23402334081259e-18
Col11a1	10	0.586090554205613	0.337	0.109	0.228	1.7658255715677e-33	5.70096785780633e-29
Clstn1	10	0.585204847340467	0.606	0.459	0.147	4.4216689890497e-20	1.4275358331147e-15
Csmd2	10	0.582081854925829	0.882	0.78	0.102	1.6577466794654e-25	5.35203515465405e-21
Nos1ap	10	0.580700930291347	0.523	0.302	0.221	3.78876196796068e-24	1.2232018013561e-19
Adamts18	10	0.580290323182174	0.294	0.053	0.241	2.74864715781246e-65	8.87400734899753e-61
Astn2	10	0.579597028033623	0.889	0.785	0.104	1.23848831403085e-26	3.99845952184861e-22
Osbpl10	10	0.578080030913439	0.652	0.543	0.109	2.54847376030438e-17	8.22774753514269e-13
Hunk	10	0.57407929294134	0.38	0.136	0.244	6.15969976766632e-35	1.98865906999107e-30
Prex2	10	0.570967272466791	0.247	0.031	0.216	2.34557577237339e-76	7.5726913811075e-72
Mei4	10	0.569093201481427	0.541	0.441	0.1	3.07402332004749e-10	9.92448428877333e-06
Faim2	10	0.568592400497504	0.527	0.399	0.128	6.00169404761905e-15	1.93764692327381e-10
Mkx	10	0.56620207909127	0.226	0.023	0.203	1.62302431708938e-86	5.23993400772308e-82
Epb41l4a	10	0.56598131553055	0.534	0.411	0.123	4.29676950945716e-13	1.38721203612824e-08
Eda	10	0.56367717353011	0.534	0.346	0.188	7.05540195714854e-16	2.27783652186541e-11
Isl1	10	0.560980517922668	0.323	0.097	0.226	4.09563550923977e-37	1.32227592415806e-32
Slc12a5	10	0.560497302386796	0.649	0.522	0.127	1.5860931842868e-18	5.12070184546994e-14
Tnr	10	0.551645700350775	0.595	0.418	0.177	1.84857819082673e-15	5.96813468908408e-11
Efcab1	10	0.545357720649779	0.477	0.274	0.203	1.24908957172822e-20	4.03268568232456e-16
Oprm1	10	0.544683139846691	0.384	0.215	0.169	2.11501326589485e-14	6.82832032894154e-10
Plk5	10	0.541052712055462	0.28	0.056	0.224	1.87489748733364e-53	6.05310653785664e-49
Slc17a6	10	0.540924536716323	0.477	0.341	0.136	1.49754455940627e-13	4.83482261004316e-09
Cachd1	10	0.535630614651536	0.437	0.277	0.16	2.77614634249166e-14	8.96278846673432e-10
Cntn6	10	0.534559944966186	0.724	0.591	0.133	5.95651158099658e-15	1.92305976392475e-10
Htr7	10	0.533541587846422	0.387	0.187	0.2	1.83206813390578e-20	5.91483197031482e-16
Bbx	10	0.532900958637266	0.405	0.22	0.185	6.28104487878056e-19	2.0278353391143e-14
9630028H03Rik	10	0.532757456931371	0.545	0.424	0.121	2.75588158124487e-09	8.89736368504905e-05
Sulf2	10	0.529343167968338	0.344	0.105	0.239	1.3556379882223e-39	4.37667724497571e-35
Zfp423	10	0.528085126962126	0.677	0.552	0.125	4.30761192358774e-17	1.3907125095303e-12
Lpp	10	0.525889698536765	0.556	0.423	0.133	2.17436696153096e-13	7.0199437353027e-09
Lrrc1	10	0.523552926721583	0.348	0.155	0.193	4.36021730985972e-23	1.40769615848821e-18
Rai2	10	0.51998711573699	0.251	0.102	0.149	1.14297522569321e-18	3.69009551615054e-14
Slc44a1	10	0.519470181287769	0.366	0.16	0.206	1.53318697649649e-24	4.94989415361891e-20
Sil1	10	0.517294020923881	0.67	0.565	0.105	1.33767744058863e-14	4.3186916169404e-10
Shc3	10	0.514069546369045	0.394	0.191	0.203	3.03603585690479e-21	9.80184176401711e-17
Trps1	10	0.513120366649617	0.656	0.544	0.112	1.21883167352132e-13	3.93499805796357e-09
Gm15261	10	0.511631799571554	0.226	0.085	0.141	1.56288893334966e-17	5.04578692131938e-13
Cpq	10	0.508968215951108	0.265	0.124	0.141	1.49196981545057e-14	4.81682454918218e-10
Dlc1	10	0.505421388986954	0.441	0.257	0.184	2.64614947985389e-16	8.54309359570827e-12
Gas7	10	0.505304844205861	0.573	0.406	0.167	6.31604968352949e-15	2.03913664032749e-10
Grik3	10	0.501840109161306	0.222	0.021	0.201	6.5889455694915e-90	2.12724107711033e-85
Cnksr2	10	0.501565759394398	0.591	0.44	0.151	3.15581269011455e-14	1.01885412700348e-09
Pla2g4e	10	0.49896972595337	0.305	0.15	0.155	1.70234319047532e-16	5.49601499044957e-12
Cfap46	10	0.496605404861864	0.326	0.147	0.179	1.12930926075205e-20	3.64597494833801e-16
Frem1	10	0.49055750628102	0.373	0.222	0.151	5.05350216484613e-14	1.63152317392057e-09
Gm4924	10	0.48817957918632	0.437	0.304	0.133	1.53324730302368e-12	4.95008891781196e-08
Necab1	10	0.483947873956697	0.226	0.024	0.202	4.43181743098133e-81	1.43081225759232e-76
Tpd52l1	10	0.478820885654352	0.38	0.22	0.16	5.33387593156363e-15	1.72204184450532e-10
Gm12830	10	0.478299890768017	0.211	0.018	0.193	2.83488579081456e-94	9.15242877564482e-90
Cast	10	0.47819436852234	0.254	0.061	0.193	5.48605481619717e-39	1.77117279740926e-34
Fam163a	10	0.477390307091938	0.229	0.026	0.203	1.6850918443217e-78	5.44031901939262e-74
Slc1a2	10	0.476937694582166	0.373	0.235	0.138	4.16272659548987e-12	1.3439362813539e-07
Ror2	10	0.476267296368957	0.237	0.091	0.146	5.06402225788041e-18	1.63491958595669e-13
4930588J15Rik	10	0.471218914939475	0.237	0.037	0.2	8.17487242943929e-60	2.63925756384447e-55
Grb14	10	0.470136316992089	0.215	0.033	0.182	1.01469195943377e-54	3.27593299103192e-50
Cux2	10	0.466172101226746	0.57	0.463	0.107	2.34221830824537e-11	7.56185180817016e-07
Gabra5	10	0.460806748017465	0.358	0.215	0.143	2.1939825507651e-12	7.08327266514511e-08
Rnf227	10	0.455858258235501	0.337	0.175	0.162	8.98193747999889e-16	2.89981851541764e-11
Gm42303	10	0.455780106775086	0.599	0.492	0.107	2.72344029635263e-11	8.79262699677447e-07
Igfbp5	10	0.452281437227781	0.24	0.075	0.165	1.49000273302741e-25	4.81047382357898e-21
Nrep	10	0.45160669163822	0.262	0.077	0.185	4.09881384898321e-31	1.32330205114423e-26
Stmn1	10	0.446657070451383	0.613	0.49	0.123	2.11410593850212e-13	6.82539102245408e-09
Gm19744	10	0.445489672859708	0.312	0.169	0.143	2.50675659685217e-13	8.09306367293723e-09
Adamts12	10	0.441510673669557	0.179	0.016	0.163	2.51163957704592e-74	8.10882837449274e-70
Dnah7b	10	0.436693457641674	0.305	0.149	0.156	1.17983796933635e-15	3.8091068840024e-11
Nell1	10	0.432774947005014	0.244	0.101	0.143	7.02454626751472e-15	2.26787476246713e-10
Vstm2l	10	0.431706213074328	0.384	0.219	0.165	6.4551288140279e-15	2.08403833760891e-10
Gm41414	10	0.43137290210362	0.161	0.003	0.158	3.88804205830215e-162	1.25525437852285e-157
Gm48742	10	0.425023530499701	0.297	0.158	0.139	8.64077719286404e-12	2.78967491671616e-07
Slc16a11	10	0.424691932249338	0.355	0.19	0.165	2.17730032801716e-15	7.02941410900341e-11
Kitl	10	0.424461135132178	0.204	0.024	0.18	2.79975038920404e-66	9.03899413154525e-62
Wls	10	0.424438355779509	0.351	0.232	0.119	5.92731770205725e-09	0.000191363452010918
Nlgn3	10	0.423985159256211	0.247	0.072	0.175	4.96460216035503e-29	1.60282180747062e-24
Pantr1	10	0.419559773488475	0.28	0.146	0.134	3.07722794487577e-12	9.93483042003144e-08
Lypd6	10	0.418750827669711	0.28	0.128	0.152	4.5210253078616e-16	1.45961302064312e-11
Arhgap20	10	0.418392331757759	0.47	0.358	0.112	3.02588100105071e-10	9.7690568118922e-06
Gm34907	10	0.416247556262378	0.258	0.111	0.147	1.78053039193395e-16	5.74844237035877e-12
Edil3	10	0.41566582907737	0.799	0.559	0.24	1.51429694577677e-16	4.88890768944032e-12
Col15a1	10	0.415457199998605	0.222	0.033	0.189	4.12547264844137e-57	1.3319088445493e-52
Pnoc	10	0.41299472820365	0.211	0.065	0.146	5.63882229019526e-23	1.82049377638954e-18
Dock11	10	0.408626772167115	0.43	0.328	0.102	1.78129074414227e-08	0.000575089716746331
Pcgf5	10	0.40848053667108	0.459	0.341	0.118	1.38235478980318e-09	4.46293243887955e-05
Msra	10	0.406863635838219	0.38	0.264	0.116	2.62922313980487e-09	8.48844690686002e-05
Cpne9	10	0.4060120584712	0.233	0.064	0.169	3.6953206213547e-29	1.19303426260437e-24
Prxl2c	10	0.405704978641951	0.427	0.297	0.13	6.94055880177989e-11	2.24075940915464e-06
Frmpd3	10	0.403256282201917	0.513	0.395	0.118	7.24329272582295e-09	0.000233849705653194
Synpr	10	0.397225938249424	0.161	0.028	0.133	4.42990421642677e-35	1.43019457627338e-30
Arpp21	10	0.396650713904625	0.254	0.098	0.156	4.79584179783119e-18	1.5483375244298e-13
Bicc1	10	0.396209850870061	0.423	0.295	0.128	1.57930988688947e-10	5.09880196982265e-06
Rgs9	10	0.394776802905105	0.315	0.192	0.123	2.01289195846107e-10	6.49862168789155e-06
Gm29478	10	0.394451795334605	0.168	0.051	0.117	2.30853563275227e-18	7.45310729034069e-14
Igfbpl1	10	0.394191306414371	0.172	0.013	0.159	1.88897606753884e-81	6.09855923404916e-77
Dusp16	10	0.390609160110678	0.276	0.109	0.167	2.91854683786562e-20	9.42252846604917e-16
Lyn	10	0.38925534380703	0.43	0.315	0.115	4.67642430922941e-09	0.000150978358823472
Lgi1	10	0.388495795242752	0.412	0.302	0.11	5.66960849925383e-09	0.00018304331039841
Suclg2	10	0.387332944256423	0.215	0.063	0.152	2.39238205037743e-25	7.72380544964355e-21
Cacna1i	10	0.385912650151079	0.323	0.186	0.137	7.1705390210623e-12	2.31500852294996e-07
Pitpnm2	10	0.384500529447835	0.258	0.098	0.16	4.21830275608131e-20	1.36187904480085e-15
4930598N05Rik	10	0.384347480053133	0.276	0.148	0.128	1.42367531744678e-11	4.59633576237694e-07
Dennd2a	10	0.383874327636927	0.254	0.14	0.114	8.2568861993227e-10	2.66573570945133e-05
Wnt3	10	0.383372592202971	0.183	0.011	0.172	2.3228881352378e-102	7.49944434461524e-98
Gm30382	10	0.379821928262107	0.405	0.255	0.15	1.52384851210856e-10	4.9197449213425e-06
Pcsk1	10	0.376844687717256	0.244	0.09	0.154	9.54507805752579e-20	3.0816284508722e-15
2010300C02Rik	10	0.37398538982887	0.265	0.143	0.122	4.37805665762231e-11	1.41345559191336e-06
Sirpa	10	0.373963058547505	0.283	0.162	0.121	2.7360655130746e-10	8.83338750896136e-06
Zfpm2	10	0.373478541420828	0.194	0.065	0.129	5.72508127627221e-18	1.84834249004448e-13
Tacr1	10	0.370894729019917	0.172	0.018	0.154	9.34642223228092e-63	3.0174924176919e-58
Lingo1	10	0.370818229018459	0.355	0.214	0.141	2.13125131409543e-11	6.88074486755709e-07
Gm15414	10	0.370268535493053	0.409	0.293	0.116	3.91718598652648e-09	0.000126466349575007
Ptma	10	0.368411622337776	0.272	0.157	0.115	2.54199889037091e-09	8.20684341756247e-05
Neto2	10	0.36593691927837	0.269	0.159	0.11	1.15743210323581e-08	0.00037367695452968
Ar	10	0.36488815896067	0.29	0.166	0.124	3.74899570925084e-10	1.21036326473163e-05
Rasgrp2	10	0.364780145178054	0.229	0.095	0.134	1.96831968469341e-15	6.35472010203266e-11
Igsf8	10	0.363961089098856	0.398	0.289	0.109	1.0246260309829e-08	0.000330800514102829
Rph3al	10	0.363952311433978	0.262	0.15	0.112	3.45556784973949e-09	0.000111563008028839
Rnf207	10	0.362880953582925	0.183	0.045	0.138	2.32613888861643e-26	7.50993940189814e-22
Gm13849	10	0.359567719271814	0.179	0.024	0.155	2.15745757562358e-52	6.96535178290072e-48
Hlf	10	0.359248043467511	0.201	0.054	0.147	1.28712546716051e-25	4.15548457072771e-21
Spag6l	10	0.35920600001764	0.172	0.035	0.137	5.0851300778042e-32	1.64173424561908e-27
Gm33696	10	0.35914683298227	0.283	0.145	0.138	1.0449326563919e-12	3.37356508116126e-08
Lama3	10	0.355325198264032	0.211	0.052	0.159	1.43691658297044e-30	4.63908518812007e-26
Otof	10	0.353047312705944	0.19	0.057	0.133	1.19549248348488e-20	3.85964748293093e-16
Mgll	10	0.349291884526883	0.258	0.109	0.149	1.09897124010774e-16	3.54802864868783e-12
Gm42439	10	0.347144721792779	0.158	0.036	0.122	2.20333985427553e-25	7.11348271952856e-21
Nox4	10	0.345560910025529	0.172	0.025	0.147	4.34996720608558e-45	1.40438691248473e-40
Cfap47	10	0.344583496198544	0.19	0.051	0.139	9.94809915177867e-25	3.21174381115174e-20
Pgpep1l	10	0.343622240634938	0.179	0.063	0.116	2.46487940450369e-15	7.95786315744017e-11
Chchd7	10	0.342628629818729	0.276	0.154	0.122	3.17163504864115e-10	1.0239623754538e-05
Bche	10	0.341504534976012	0.122	0.014	0.108	1.54907538304457e-40	5.00118987415939e-36
Col19a1	10	0.341115302411721	0.183	0.027	0.156	4.8676857612622e-48	1.5715323480235e-43
Ptchd1	10	0.336093695081627	0.215	0.099	0.116	1.11360772643519e-11	3.595282544796e-07
Nrg1	7	2.25391544191337	0.846	0.372	0.474	3.43779328436569e-237	1.10989156185746e-232
Adcy2	7	1.46196486158772	0.982	0.518	0.464	1.10656746416447e-271	3.57255305805499e-267
Stxbp6	7	1.4067672650932	0.888	0.446	0.442	5.87135702501412e-225	1.89556761552581e-220
Cadps2	7	1.28721551416271	0.921	0.525	0.396	5.39048994068344e-207	1.74031967734965e-202
Adcy8	7	1.20412754779625	0.896	0.359	0.537	1.85588870561025e-229	5.99173668606268e-225
Grm1	7	1.17657530460104	0.969	0.804	0.165	4.22211525413281e-191	1.36310990979678e-186
Zfhx3	7	1.12829377934075	0.958	0.636	0.322	9.51576876218875e-177	3.07216594487264e-172
Enox2	7	1.09517718271702	0.832	0.484	0.348	4.17371747819058e-152	1.34748468783383e-147
Gm21798	7	1.04291743517909	0.813	0.287	0.526	8.91498656632033e-206	2.87820341293652e-201
Hcn1	7	0.978204345205511	0.901	0.631	0.27	3.00312451702399e-120	9.69558750321195e-116
Reln	7	0.956474002232558	0.711	0.298	0.413	1.31024873763892e-133	4.23013804946725e-129
Fat3	7	0.931329183134273	0.976	0.839	0.137	1.0689383538555e-144	3.45106747542249e-140
Pde10a	7	0.917578892326524	0.931	0.691	0.24	2.59195835546929e-103	8.36813755063261e-99
Flrt2	7	0.889294939759397	0.634	0.173	0.461	2.43649006959006e-193	7.86620818967151e-189
Cntnap5c	7	0.884126011466591	0.862	0.444	0.418	6.70586352748145e-125	2.16498803984739e-120
Pdgfc	7	0.880124569817057	0.825	0.57	0.255	6.46783485191973e-107	2.08814048194228e-102
Olfm3	7	0.877275632968148	0.932	0.702	0.23	3.70423965651873e-114	1.19591377310707e-109
Slc35f4	7	0.832436399986541	0.9	0.707	0.193	4.59231228020261e-111	1.48262801966341e-106
Plxdc2	7	0.823026208299069	0.882	0.598	0.284	3.59877787384945e-108	1.1618654365723e-103
Sncaip	7	0.819886534757298	0.791	0.428	0.363	4.99237837973378e-117	1.61178935989705e-112
Gsg1l	7	0.818095680771236	0.81	0.496	0.314	7.42126296134655e-105	2.39595474707073e-100
Cdh20	7	0.798728967631166	0.797	0.329	0.468	3.11570266386569e-138	1.00590460502904e-133
Rmst	7	0.78582007726004	0.986	0.686	0.3	3.01981578271007e-119	9.74947525447945e-115
Myo3b	7	0.784266874968937	0.649	0.35	0.299	3.24172832860819e-82	1.04659199089115e-77
Tmem132c	7	0.757336642243414	0.44	0.068	0.372	1.13511971443156e-224	3.66473399804228e-220
Frmd5	7	0.756556276540923	0.986	0.831	0.155	1.46750478136411e-112	4.73783918663402e-108
Vav3	7	0.729833786358171	0.86	0.683	0.177	4.40010663862414e-89	1.4205744282798e-84
Sv2b	7	0.722944297159543	0.766	0.452	0.314	4.56311669840265e-100	1.4732022260793e-95
Hs3st5	7	0.710251732221314	0.905	0.631	0.274	2.57619375340621e-87	8.31724153287196e-83
A330015K06Rik	7	0.697798074865621	0.531	0.322	0.209	1.6369573521944e-39	5.28491681155963e-35
Kcnab1	7	0.678106264376286	0.69	0.527	0.163	5.91180470734077e-39	1.90862614976497e-34
Gm49171	7	0.670287598964394	0.57	0.246	0.324	1.31139817435102e-88	4.23384900589226e-84
Fgf10	7	0.667670883921839	0.374	0.158	0.216	2.4457706032019e-53	7.89617039243735e-49
Klhl29	7	0.624036811118497	0.95	0.818	0.132	6.06543837480546e-82	1.95822677930594e-77
Tnr	7	0.618502989987097	0.673	0.398	0.275	1.31101891292796e-61	4.23262456038793e-57
Fmn1	7	0.617359991499491	0.641	0.34	0.301	1.30167933367949e-77	4.20247172878424e-73
Cacna2d3	7	0.615810586063498	0.944	0.829	0.115	4.54953356931355e-72	1.46881691285288e-67
Prkca	7	0.607888399168548	0.866	0.658	0.208	8.3553631275666e-75	2.69752898573488e-70
Eda	7	0.596659213642257	0.646	0.321	0.325	5.77519423293485e-74	1.86452145810302e-69
Gm32442	7	0.594656602070755	0.65	0.354	0.296	9.05141961818441e-69	2.92225082373084e-64
Vat1l	7	0.592077385250847	0.947	0.836	0.111	1.40802375463629e-79	4.54580469184327e-75
Sntg2	7	0.586323525520844	0.688	0.437	0.251	7.06345248392517e-64	2.28043563443524e-59
Ablim1	7	0.582411817622575	0.936	0.798	0.138	5.99778328840156e-80	1.93638433466044e-75
Ammecr1	7	0.577912492855275	0.901	0.736	0.165	1.44508687062971e-58	4.66546296182801e-54
Gm29683	7	0.577867503394653	0.904	0.6	0.304	2.03061630265273e-67	6.55584473311434e-63
4930567K20Rik	7	0.553969917733818	0.495	0.276	0.219	2.55952592577742e-43	8.26342945137241e-39
Tanc1	7	0.552685226463967	0.612	0.29	0.322	3.65441150938435e-82	1.17982675580474e-77
Patj	7	0.548599725748519	0.705	0.494	0.211	4.23960907902656e-50	1.36875779116373e-45
Fam135b	7	0.544805448285062	0.881	0.727	0.154	2.08402484403493e-60	6.72827420896676e-56
Tll1	7	0.536530118624665	0.309	0.074	0.235	3.76966245819484e-96	1.21703552462821e-91
Nwd2	7	0.53091610764222	0.874	0.595	0.279	3.07110593629889e-62	9.91506551534095e-58
Atp7a	7	0.529068671102102	0.61	0.309	0.301	2.5602171082776e-73	8.26566093407424e-69
Nckap5	7	0.528720708547266	0.939	0.815	0.124	1.35213158504416e-58	4.36535682231509e-54
Chn2	7	0.513976213759701	0.814	0.56	0.254	8.01726790482729e-53	2.58837494307349e-48
Zbtb7c	7	0.508664312562595	0.558	0.29	0.268	1.56196821216407e-62	5.04281437297171e-58
Wls	7	0.505863869836275	0.486	0.209	0.277	4.95156518925698e-69	1.59861282135161e-64
Pdzd2	7	0.503844898995482	0.801	0.59	0.211	6.81689278994052e-49	2.2008338372323e-44
Gm16000	7	0.502167647446354	0.519	0.255	0.264	1.42125602106412e-59	4.58852506400551e-55
Gm15584	7	0.494691844718868	0.645	0.421	0.224	6.73375067946629e-42	2.17399140686569e-37
Hs3st2	7	0.494223066679822	0.386	0.202	0.184	4.27474888952619e-36	1.38010267898353e-31
Tmem132d	7	0.492757895313725	0.755	0.465	0.29	2.32933245532289e-51	7.52024983200994e-47
4933413L06Rik	7	0.492188852815879	0.439	0.201	0.238	2.25979662872567e-55	7.29575341584082e-51
Maml3	7	0.485855990933449	0.71	0.533	0.177	7.45360652430647e-37	2.40639686637235e-32
Qk	7	0.481921312460242	0.661	0.43	0.231	9.50820257053338e-51	3.0697231998967e-46
Cpne5	7	0.479174491894085	0.678	0.422	0.256	1.47898112132303e-50	4.77489055019141e-46
